weather_id,record_datetime,weather_condition,temperature_c,rain_intensity,visibility_level
1747,2024-07-20 11:00:00,Cloudy,26.0,1,7
1748,2024-02-29 00:00:00,Cloudy,25.0,0,7
1749,2024-11-19 05:00:00,Cloudy,24.4,1,7
1750,2024-01-10 21:00:00,Foggy,22.0,0,5
1751,2024-08-11 10:00:00,Cloudy,18.6,0,7
1752,2024-01-04 11:00:00,Cloudy,25.4,0,7
1753,2024-11-17 07:00:00,Cloudy,22.7,0,6
1754,2024-12-28 13:00:00,Cloudy,20.3,0,9
1755,2024-03-07 21:00:00,Sunny,29.0,0,10
1756,2024-01-09 11:00:00,Cloudy,26.7,0,6
1757,2024-03-31 14:00:00,Cloudy,23.7,1,7
1758,2024-03-02 22:00:00,Sunny,29.9,0,8
1759,2024-07-27 02:00:00,Sunny,31.2,0,10
1760,2024-01-17 15:00:00,Sunny,30.6,0,9
1761,2024-10-03 17:00:00,Rainy,22.3,9,3
1762,2024-11-12 23:00:00,Sunny,29.5,0,9
1763,2024-09-19 17:00:00,Cloudy,24.2,0,6
1764,2024-12-28 10:00:00,Foggy,16.8,0,5
1765,2024-07-03 04:00:00,Sunny,27.5,0,9
1766,2024-08-17 04:00:00,Cloudy,22.3,0,6
1767,2024-02-05 04:00:00,Cloudy,28.3,0,8
1768,2024-11-13 16:00:00,Sunny,27.6,0,9
1769,2024-04-29 15:00:00,Cloudy,24.2,1,8
1770,2024-04-04 11:00:00,Cloudy,25.1,0,7
1771,2024-11-22 15:00:00,Rainy,19.1,5,2
1772,2024-08-06 18:00:00,Cloudy,27.4,0,7
1773,2024-12-09 18:00:00,Sunny,26.8,0,9
1774,2024-02-13 06:00:00,Cloudy,24.4,1,6
1775,2024-11-27 22:00:00,Sunny,26.5,0,9
1776,2024-12-29 02:00:00,Cloudy,21.4,0,9
1777,2024-09-08 07:00:00,Cloudy,22.8,1,9
1778,2024-05-08 13:00:00,Foggy,19.9,0,3
1779,2024-02-29 14:00:00,Foggy,19.1,0,6
1780,2024-07-15 20:00:00,Sunny,26.6,0,8
1781,2024-04-22 11:00:00,Rainy,16.2,3,2
1782,2024-04-11 00:00:00,Sunny,27.8,0,10
1783,2024-07-19 03:00:00,Cloudy,21.0,0,6
1784,2024-08-24 16:00:00,Cloudy,25.5,0,9
1785,2024-05-09 01:00:00,Cloudy,24.2,0,8
1786,2024-12-20 17:00:00,Sunny,25.1,0,8
1787,2024-08-10 18:00:00,Cloudy,23.4,1,8
1788,2024-07-26 14:00:00,Cloudy,22.5,1,9
1789,2024-06-26 11:00:00,Cloudy,24.6,1,7
1790,2024-07-15 16:00:00,Sunny,30.7,0,9
1791,2024-04-11 06:00:00,Foggy,16.2,0,3
1792,2024-04-23 13:00:00,Sunny,28.2,0,9
1793,2024-05-04 10:00:00,Cloudy,23.7,0,8
1794,2024-06-11 09:00:00,Rainy,20.3,4,3
1795,2024-03-27 08:00:00,Sunny,28.4,0,9
1796,2024-05-20 01:00:00,Cloudy,22.5,1,7
1797,2024-08-22 17:00:00,Cloudy,23.4,0,8
1798,2024-04-20 23:00:00,Sunny,26.4,0,9
1799,2024-10-03 04:00:00,Cloudy,26.2,0,6
1800,2024-08-06 14:00:00,Rainy,19.0,4,5
1801,2024-12-12 09:00:00,Sunny,31.8,0,10
1802,2024-07-20 18:00:00,Sunny,27.9,0,10
1803,2024-10-28 19:00:00,Cloudy,22.6,1,7
1804,2024-11-22 23:00:00,Sunny,25.0,0,8
1805,2024-07-29 07:00:00,Rainy,15.4,4,2
1806,2024-05-30 10:00:00,Sunny,24.8,0,10
1807,2024-02-07 13:00:00,Cloudy,24.5,0,8
1808,2024-07-08 17:00:00,Cloudy,25.0,0,7
1809,2024-10-31 02:00:00,Sunny,24.8,0,8
1810,2024-05-12 17:00:00,Cloudy,25.8,0,9
1811,2024-09-28 09:00:00,Cloudy,23.0,0,8
1812,2024-09-09 08:00:00,Sunny,28.3,0,9
1813,2024-07-13 07:00:00,Sunny,31.2,0,8
1814,2024-10-31 04:00:00,Sunny,29.8,0,9
1815,2024-05-27 05:00:00,Foggy,19.5,0,3
1816,2024-10-29 01:00:00,Cloudy,22.2,1,9
1817,2024-10-16 08:00:00,Sunny,23.7,0,10
1818,2024-02-28 18:00:00,Cloudy,22.6,1,7
1819,2024-11-20 00:00:00,Sunny,27.6,0,9
1820,2024-02-15 03:00:00,Rainy,17.0,10,4
1821,2024-01-05 12:00:00,Rainy,18.7,8,2
1822,2024-04-29 09:00:00,Cloudy,24.2,1,9
1823,2024-05-06 23:00:00,Cloudy,23.6,0,7
1824,2024-11-30 21:00:00,Foggy,18.7,0,5
1825,2024-07-26 11:00:00,Sunny,28.3,0,9
1826,2024-01-19 07:00:00,Cloudy,24.9,1,7
1827,2024-06-28 07:00:00,Foggy,17.8,0,4
1828,2024-11-18 14:00:00,Sunny,30.8,0,10
1829,2024-07-15 09:00:00,Sunny,27.8,0,10
1830,2024-01-20 10:00:00,Cloudy,24.0,1,7
1831,2024-12-02 14:00:00,Sunny,29.4,0,9
1832,2024-11-24 00:00:00,Rainy,19.5,3,4
1833,2024-03-22 15:00:00,Cloudy,25.9,1,9
1834,2024-01-12 23:00:00,Sunny,28.6,0,10
1835,2024-02-09 22:00:00,Foggy,18.8,0,4
1836,2024-04-02 11:00:00,Sunny,28.7,0,9
1837,2024-07-05 03:00:00,Sunny,25.7,0,8
1838,2024-08-31 00:00:00,Sunny,28.2,0,10
1839,2024-12-27 13:00:00,Sunny,27.9,0,9
1840,2024-05-05 02:00:00,Cloudy,23.6,0,7
1841,2024-08-08 05:00:00,Foggy,19.7,0,4
1842,2024-07-04 07:00:00,Foggy,16.2,0,5
1843,2024-12-30 19:00:00,Cloudy,22.9,1,6
1844,2024-04-03 11:00:00,Cloudy,24.2,0,6
1845,2024-10-08 06:00:00,Cloudy,24.3,1,9
1846,2024-03-10 22:00:00,Sunny,25.9,0,8
1847,2024-05-30 22:00:00,Sunny,30.5,0,10
1848,2024-10-11 21:00:00,Foggy,18.3,0,3
1849,2024-03-30 14:00:00,Cloudy,25.9,0,6
1850,2024-07-31 16:00:00,Rainy,19.9,9,4
1851,2024-12-23 02:00:00,Cloudy,22.7,0,9
1852,2024-04-27 13:00:00,Foggy,23.6,0,5
1853,2024-05-31 19:00:00,Cloudy,21.6,0,6
1854,2024-04-07 04:00:00,Sunny,29.8,0,10
1855,2024-05-23 06:00:00,Cloudy,26.0,1,7
1856,2024-10-17 00:00:00,Sunny,26.7,0,8
1857,2024-01-13 20:00:00,Cloudy,26.8,0,6
1858,2024-01-30 00:00:00,Foggy,19.5,0,6
1859,2024-12-16 12:00:00,Sunny,28.6,0,8
1860,2024-06-21 17:00:00,Cloudy,24.5,1,6
1861,2024-01-08 00:00:00,Sunny,27.7,0,9
1862,2024-05-20 05:00:00,Foggy,21.6,0,3
1863,2024-08-27 23:00:00,Cloudy,25.6,0,7
1864,2024-07-08 08:00:00,Sunny,24.5,0,8
1865,2024-04-19 14:00:00,Rainy,21.6,7,4
1866,2024-12-10 16:00:00,Foggy,16.7,0,4
1867,2024-12-27 00:00:00,Cloudy,26.1,0,6
1868,2024-07-11 09:00:00,Sunny,30.3,0,8
1869,2024-01-03 22:00:00,Sunny,25.8,0,10
1870,2024-12-10 04:00:00,Rainy,18.2,3,3
1871,2024-09-07 04:00:00,Foggy,17.8,0,6
1872,2024-03-14 06:00:00,Cloudy,23.6,0,9
1873,2024-09-16 03:00:00,Sunny,27.4,0,9
1874,2024-03-18 00:00:00,Cloudy,25.6,0,9
1875,2024-03-25 09:00:00,Foggy,22.6,0,5
1876,2024-09-03 14:00:00,Cloudy,26.8,0,9
1877,2024-08-11 23:00:00,Cloudy,22.9,0,6
1878,2024-11-07 22:00:00,Cloudy,23.6,1,8
1879,2024-06-03 04:00:00,Cloudy,20.6,1,9
1880,2024-05-08 21:00:00,Cloudy,22.4,1,9
1881,2024-09-07 20:00:00,Foggy,21.9,0,6
1882,2024-12-01 15:00:00,Sunny,31.2,0,10
1883,2024-12-22 19:00:00,Cloudy,21.5,1,9
1884,2024-04-07 20:00:00,Cloudy,22.8,0,6
1885,2024-03-10 10:00:00,Sunny,27.9,0,10
1886,2024-09-05 07:00:00,Cloudy,24.6,0,6
1887,2024-10-02 23:00:00,Rainy,17.4,7,3
1888,2024-12-06 17:00:00,Sunny,28.8,0,9
1889,2024-07-05 08:00:00,Sunny,27.1,0,10
1890,2024-08-31 02:00:00,Foggy,20.0,0,6
1891,2024-12-15 03:00:00,Cloudy,25.1,1,9
1892,2024-03-14 18:00:00,Sunny,28.0,0,9
1893,2024-12-05 11:00:00,Sunny,27.1,0,9
1894,2024-01-21 06:00:00,Sunny,27.8,0,8
1895,2024-02-16 13:00:00,Sunny,27.8,0,8
1896,2024-09-18 05:00:00,Cloudy,23.3,0,7
1897,2024-07-25 16:00:00,Cloudy,23.5,1,7
1898,2024-12-20 22:00:00,Cloudy,27.2,0,6
1899,2024-05-17 20:00:00,Foggy,21.1,0,6
1900,2024-11-30 16:00:00,Sunny,27.4,0,9
1901,2024-01-22 13:00:00,Cloudy,25.4,1,6
1902,2024-11-03 06:00:00,Rainy,18.3,3,5
1903,2024-10-29 02:00:00,Sunny,30.3,0,9
1904,2024-07-25 21:00:00,Cloudy,24.7,0,7
1905,2024-12-01 12:00:00,Foggy,19.8,0,4
1906,2024-11-28 18:00:00,Cloudy,24.9,1,9
1907,2024-11-16 17:00:00,Foggy,16.9,0,6
1908,2024-09-24 04:00:00,Cloudy,21.7,0,6
1909,2024-09-14 21:00:00,Sunny,25.6,0,10
1910,2024-08-06 18:00:00,Cloudy,24.3,1,8
1911,2024-01-31 19:00:00,Sunny,31.5,0,10
1912,2024-08-26 03:00:00,Sunny,32.5,0,9
1913,2024-08-20 23:00:00,Foggy,21.3,0,3
1914,2024-08-23 14:00:00,Sunny,29.0,0,9
1915,2024-02-08 12:00:00,Rainy,15.4,8,4
1916,2024-08-01 01:00:00,Cloudy,22.9,0,7
1917,2024-03-19 03:00:00,Cloudy,22.4,0,8
1918,2024-08-10 15:00:00,Sunny,26.8,0,8
1919,2024-10-15 09:00:00,Sunny,27.7,0,10
1920,2024-01-14 22:00:00,Cloudy,23.1,1,8
1921,2024-09-14 20:00:00,Cloudy,20.0,0,8
1922,2024-11-29 09:00:00,Cloudy,25.5,1,6
1923,2024-05-20 13:00:00,Sunny,25.9,0,10
1924,2024-08-19 19:00:00,Sunny,28.5,0,10
1925,2024-09-05 00:00:00,Sunny,32.1,0,9
1926,2024-02-21 10:00:00,Rainy,17.2,5,5
1927,2024-07-15 04:00:00,Foggy,14.9,0,4
1928,2024-10-01 10:00:00,Sunny,27.4,0,9
1929,2024-03-05 16:00:00,Foggy,22.2,0,3
1930,2024-12-28 12:00:00,Cloudy,27.9,1,6
1931,2024-02-22 08:00:00,Cloudy,21.5,0,8
1932,2024-10-22 12:00:00,Cloudy,25.0,1,8
1933,2024-10-09 20:00:00,Cloudy,23.1,1,7
1934,2024-01-13 16:00:00,Cloudy,23.8,1,7
1935,2024-05-25 09:00:00,Cloudy,29.3,0,9
1936,2024-12-29 16:00:00,Cloudy,21.0,1,8
1937,2024-02-10 21:00:00,Foggy,20.5,0,6
1938,2024-04-10 20:00:00,Cloudy,24.9,1,9
1939,2024-07-23 23:00:00,Sunny,30.2,0,10
1940,2024-08-05 12:00:00,Foggy,20.2,0,6
1941,2024-05-18 23:00:00,Foggy,20.6,0,3
1942,2024-07-14 22:00:00,Foggy,19.2,0,5
1943,2024-10-04 01:00:00,Cloudy,24.5,1,7
1944,2024-05-11 00:00:00,Sunny,27.3,0,8
1945,2024-11-12 20:00:00,Sunny,29.2,0,9
1946,2024-01-26 06:00:00,Cloudy,23.3,1,9
1947,2024-04-03 03:00:00,Sunny,28.8,0,9
1948,2024-04-30 03:00:00,Sunny,27.9,0,9
1949,2024-01-14 14:00:00,Cloudy,26.3,0,9
1950,2024-08-02 07:00:00,Sunny,27.9,0,8
1951,2024-09-05 02:00:00,Cloudy,20.5,0,9
1952,2024-04-05 22:00:00,Cloudy,26.5,0,9
1953,2024-12-07 12:00:00,Sunny,26.2,0,10
1954,2024-12-04 21:00:00,Rainy,17.7,10,4
1955,2024-03-24 11:00:00,Foggy,18.8,0,4
1956,2024-08-12 19:00:00,Foggy,22.7,0,5
1957,2024-06-10 01:00:00,Foggy,15.7,0,6
1958,2024-03-13 22:00:00,Rainy,25.3,5,3
1959,2024-10-27 00:00:00,Sunny,30.1,0,9
1960,2024-12-30 04:00:00,Cloudy,24.4,0,9
1961,2024-08-04 01:00:00,Sunny,27.9,0,8
1962,2024-07-08 14:00:00,Cloudy,24.6,1,7
1963,2024-09-04 19:00:00,Foggy,21.0,0,4
1964,2024-01-15 09:00:00,Cloudy,25.3,1,8
1965,2024-06-12 14:00:00,Cloudy,25.1,0,6
1966,2024-07-30 03:00:00,Sunny,28.2,0,9
1967,2024-06-10 08:00:00,Cloudy,23.6,1,6
1968,2024-01-06 08:00:00,Foggy,19.7,0,6
1969,2024-07-24 09:00:00,Rainy,18.6,8,4
1970,2024-07-22 00:00:00,Sunny,30.3,0,8
1971,2024-10-26 14:00:00,Sunny,29.2,0,8
1972,2024-07-06 01:00:00,Cloudy,18.1,1,6
1973,2024-11-17 14:00:00,Foggy,21.3,0,6
1974,2024-03-09 12:00:00,Cloudy,24.4,1,9
1975,2024-12-11 15:00:00,Foggy,20.0,0,5
1976,2024-08-11 01:00:00,Sunny,27.2,0,9
1977,2024-05-05 10:00:00,Cloudy,26.2,0,6
1978,2024-09-30 12:00:00,Cloudy,25.9,0,6
1979,2024-08-02 04:00:00,Sunny,26.5,0,9
1980,2024-06-19 09:00:00,Cloudy,24.8,0,7
1981,2024-08-06 01:00:00,Cloudy,22.1,0,9
1982,2024-04-28 10:00:00,Cloudy,21.2,0,8
1983,2024-05-15 14:00:00,Cloudy,22.7,1,8
1984,2024-05-04 04:00:00,Sunny,29.7,0,9
1985,2024-06-02 05:00:00,Sunny,29.9,0,9
1986,2024-06-05 03:00:00,Sunny,29.0,0,8
1987,2024-06-27 17:00:00,Rainy,20.5,9,3
1988,2024-09-30 18:00:00,Cloudy,25.0,0,6
1989,2024-03-01 19:00:00,Cloudy,22.7,1,7
1990,2024-01-10 15:00:00,Rainy,19.9,4,2
1991,2024-12-03 08:00:00,Cloudy,25.6,1,9
1992,2024-05-18 16:00:00,Sunny,29.5,0,10
1993,2024-07-15 13:00:00,Sunny,30.4,0,9
1994,2024-10-21 10:00:00,Cloudy,25.4,1,7
1995,2024-07-12 04:00:00,Foggy,20.7,0,4
1996,2024-05-03 03:00:00,Cloudy,26.1,0,9
1997,2024-07-17 02:00:00,Cloudy,23.9,0,6
1998,2024-06-18 12:00:00,Rainy,17.2,5,5
1999,2024-11-08 18:00:00,Sunny,27.7,0,10
2000,2024-03-31 22:00:00,Sunny,26.5,0,9
2001,2024-05-24 20:00:00,Foggy,18.6,0,6
2002,2024-02-19 20:00:00,Cloudy,23.7,1,8
2003,2024-02-05 13:00:00,Sunny,26.4,0,8
2004,2024-11-17 11:00:00,Sunny,27.4,0,8
2005,2024-06-22 03:00:00,Rainy,15.2,2,2
2006,2024-09-26 10:00:00,Cloudy,24.4,1,8
2007,2024-05-02 10:00:00,Cloudy,24.0,0,6
2008,2024-12-02 10:00:00,Sunny,26.4,0,10
2009,2024-03-02 04:00:00,Rainy,20.3,9,3
2010,2024-10-22 13:00:00,Sunny,29.9,0,10
2011,2024-08-01 20:00:00,Sunny,24.8,0,8
2012,2024-12-06 19:00:00,Sunny,26.5,0,8
2013,2024-09-03 03:00:00,Foggy,18.5,0,5
2014,2024-06-29 01:00:00,Rainy,17.1,6,4
2015,2024-08-03 09:00:00,Cloudy,25.7,1,7
2016,2024-10-27 08:00:00,Cloudy,23.6,1,7
2017,2024-02-07 06:00:00,Sunny,27.5,0,8
2018,2024-11-17 00:00:00,Sunny,24.0,0,8
2019,2024-11-14 21:00:00,Sunny,29.3,0,10
2020,2024-10-28 09:00:00,Cloudy,21.5,1,6
2021,2024-11-27 05:00:00,Sunny,28.1,0,10
2022,2024-03-25 09:00:00,Cloudy,24.6,0,7
2023,2024-07-12 22:00:00,Sunny,30.7,0,8
2024,2024-12-13 07:00:00,Sunny,25.4,0,8
2025,2024-01-03 19:00:00,Foggy,14.0,0,4
2026,2024-02-22 10:00:00,Cloudy,24.4,0,9
2027,2024-03-05 09:00:00,Sunny,31.6,0,9
2028,2024-07-13 01:00:00,Foggy,22.5,0,3
2029,2024-09-12 00:00:00,Cloudy,24.4,0,9
2030,2024-04-14 23:00:00,Cloudy,23.0,0,8
2031,2024-11-23 13:00:00,Sunny,29.6,0,9
2032,2024-08-12 21:00:00,Cloudy,22.1,1,6
2033,2024-03-29 06:00:00,Rainy,20.0,9,4
2034,2024-07-12 03:00:00,Sunny,29.0,0,8
2035,2024-02-18 06:00:00,Sunny,30.1,0,8
2036,2024-09-29 06:00:00,Cloudy,29.5,1,6
2037,2024-09-29 07:00:00,Sunny,28.8,0,8
2038,2024-04-21 05:00:00,Sunny,27.0,0,8
2039,2024-07-13 12:00:00,Sunny,27.9,0,9
2040,2024-07-22 19:00:00,Cloudy,20.5,0,6
2041,2024-03-30 15:00:00,Cloudy,22.6,1,8
2042,2024-09-07 20:00:00,Sunny,27.2,0,8
2043,2024-09-21 22:00:00,Cloudy,23.0,1,9
2044,2024-10-15 10:00:00,Cloudy,24.3,1,6
2045,2024-10-23 08:00:00,Foggy,18.4,0,4
2046,2024-12-16 10:00:00,Cloudy,26.2,0,6
2047,2024-06-02 01:00:00,Sunny,28.0,0,9
2048,2024-12-25 22:00:00,Cloudy,24.0,0,9
2049,2024-11-15 15:00:00,Cloudy,23.3,0,8
2050,2024-04-11 10:00:00,Cloudy,24.3,1,8
2051,2024-12-23 02:00:00,Rainy,20.7,6,3
2052,2024-01-31 18:00:00,Cloudy,22.3,0,6
2053,2024-03-05 12:00:00,Cloudy,22.7,1,9
2054,2024-06-22 23:00:00,Cloudy,23.4,1,8
2055,2024-11-11 23:00:00,Cloudy,21.3,0,6
2056,2024-09-25 06:00:00,Sunny,26.4,0,8
2057,2024-07-22 04:00:00,Sunny,27.0,0,9
2058,2024-11-06 14:00:00,Sunny,29.7,0,10
2059,2024-06-29 22:00:00,Foggy,20.5,0,6
2060,2024-05-24 02:00:00,Sunny,28.4,0,8
2061,2024-06-26 00:00:00,Sunny,29.7,0,10
2062,2024-10-23 03:00:00,Foggy,19.7,0,3
2063,2024-03-20 15:00:00,Cloudy,24.8,0,9
2064,2024-11-21 17:00:00,Sunny,27.8,0,10
2065,2024-07-25 17:00:00,Cloudy,24.5,1,9
2066,2024-07-25 14:00:00,Cloudy,22.8,1,9
2067,2024-01-10 11:00:00,Sunny,23.1,0,8
2068,2024-05-08 11:00:00,Sunny,27.7,0,8
2069,2024-11-24 10:00:00,Foggy,22.8,0,4
2070,2024-05-10 07:00:00,Cloudy,25.9,0,9
2071,2024-04-11 03:00:00,Sunny,29.9,0,9
2072,2024-04-23 09:00:00,Cloudy,26.5,0,6
2073,2024-11-17 20:00:00,Rainy,19.2,9,5
2074,2024-06-14 15:00:00,Sunny,28.4,0,9
2075,2024-09-24 10:00:00,Sunny,26.8,0,10
2076,2024-03-11 02:00:00,Sunny,27.4,0,8
2077,2024-12-04 09:00:00,Cloudy,25.2,1,9
2078,2024-11-28 19:00:00,Cloudy,26.4,1,6
2079,2024-11-29 01:00:00,Sunny,27.7,0,10
2080,2024-12-26 15:00:00,Sunny,27.1,0,8
2081,2024-08-03 14:00:00,Sunny,28.0,0,10
2082,2024-11-19 03:00:00,Cloudy,25.2,1,9
2083,2024-08-24 17:00:00,Sunny,25.1,0,10
2084,2024-04-20 03:00:00,Cloudy,19.4,1,6
2085,2024-11-16 08:00:00,Sunny,26.9,0,8
2086,2024-12-12 13:00:00,Sunny,25.6,0,8
2087,2024-08-19 12:00:00,Sunny,27.0,0,10
2088,2024-07-19 06:00:00,Rainy,18.7,9,3
2089,2024-09-02 22:00:00,Cloudy,23.1,1,9
2090,2024-05-21 10:00:00,Foggy,22.9,0,4
2091,2024-02-28 20:00:00,Sunny,28.7,0,10
2092,2024-05-16 04:00:00,Cloudy,24.6,0,7
2093,2024-03-09 21:00:00,Sunny,29.2,0,9
2094,2024-07-26 07:00:00,Foggy,17.7,0,6
2095,2024-02-02 02:00:00,Sunny,30.1,0,10
2096,2024-08-31 17:00:00,Rainy,18.8,7,4
2097,2024-02-13 11:00:00,Cloudy,25.3,0,6
2098,2024-06-03 18:00:00,Sunny,25.9,0,8
2099,2024-11-28 00:00:00,Sunny,24.9,0,8
2100,2024-08-30 12:00:00,Sunny,29.6,0,9
2101,2024-04-13 04:00:00,Foggy,20.8,0,5
2102,2024-02-04 10:00:00,Foggy,18.2,0,3
2103,2024-03-16 17:00:00,Rainy,17.3,9,5
2104,2024-12-12 07:00:00,Rainy,21.3,3,2
2105,2024-03-21 14:00:00,Sunny,25.6,0,10
2106,2024-04-17 04:00:00,Foggy,23.3,0,5
2107,2024-03-08 18:00:00,Cloudy,22.2,1,9
2108,2024-08-16 10:00:00,Sunny,29.3,0,9
2109,2024-05-17 19:00:00,Foggy,19.3,0,3
2110,2024-06-16 11:00:00,Cloudy,25.2,1,6
2111,2024-08-21 00:00:00,Foggy,18.9,0,6
2112,2024-02-28 04:00:00,Sunny,27.7,0,8
2113,2024-10-10 07:00:00,Sunny,28.1,0,10
2114,2024-06-16 13:00:00,Sunny,26.0,0,10
2115,2024-10-14 21:00:00,Sunny,29.5,0,10
2116,2024-10-19 17:00:00,Foggy,19.0,0,4
2117,2024-12-18 08:00:00,Cloudy,23.5,1,9
2118,2024-01-21 07:00:00,Foggy,18.0,0,5
2119,2024-02-27 21:00:00,Cloudy,18.9,0,6
2120,2024-04-22 04:00:00,Sunny,27.6,0,9
2121,2024-04-13 01:00:00,Cloudy,28.8,1,6
2122,2024-10-13 05:00:00,Rainy,20.6,2,4
2123,2024-08-22 22:00:00,Cloudy,24.0,1,8
2124,2024-12-26 07:00:00,Sunny,27.5,0,9
2125,2024-10-31 14:00:00,Cloudy,24.0,0,9
2126,2024-10-03 03:00:00,Cloudy,25.1,1,8
2127,2024-02-27 12:00:00,Foggy,17.6,0,5
2128,2024-09-23 05:00:00,Sunny,30.2,0,9
2129,2024-05-25 21:00:00,Cloudy,25.4,0,8
2130,2024-08-01 03:00:00,Sunny,29.4,0,10
2131,2024-01-20 00:00:00,Cloudy,24.9,0,6
2132,2024-06-13 18:00:00,Foggy,20.0,0,5
2133,2024-10-15 14:00:00,Foggy,21.3,0,5
2134,2024-09-11 14:00:00,Rainy,20.2,3,2
2135,2024-08-29 23:00:00,Sunny,27.3,0,10
2136,2024-03-26 03:00:00,Sunny,26.9,0,10
2137,2024-08-19 09:00:00,Cloudy,24.2,0,9
2138,2024-08-27 03:00:00,Rainy,22.1,10,3
2139,2024-04-05 13:00:00,Sunny,25.5,0,10
2140,2024-08-11 19:00:00,Cloudy,21.1,0,6
2141,2024-11-06 03:00:00,Cloudy,24.3,0,8
2142,2024-10-17 14:00:00,Sunny,28.1,0,10
2143,2024-03-03 23:00:00,Foggy,20.3,0,3
2144,2024-11-21 02:00:00,Sunny,28.5,0,8
2145,2024-09-09 02:00:00,Sunny,27.6,0,8
2146,2024-06-29 00:00:00,Cloudy,27.0,1,9
2147,2024-11-30 04:00:00,Cloudy,20.8,1,9
2148,2024-04-08 12:00:00,Cloudy,22.3,1,7
2149,2024-03-29 07:00:00,Cloudy,23.8,1,9
2150,2024-05-25 03:00:00,Rainy,15.7,10,2
2151,2024-09-09 03:00:00,Cloudy,23.6,0,7
2152,2024-03-16 07:00:00,Rainy,22.3,3,5
2153,2024-07-16 16:00:00,Sunny,28.0,0,10
2154,2024-03-21 09:00:00,Sunny,28.5,0,8
2155,2024-07-26 00:00:00,Sunny,25.5,0,9
2156,2024-04-07 12:00:00,Sunny,26.8,0,8
2157,2024-10-14 22:00:00,Sunny,27.2,0,10
2158,2024-07-12 12:00:00,Sunny,27.4,0,9
2159,2024-11-29 16:00:00,Sunny,30.6,0,10
2160,2024-08-26 00:00:00,Sunny,29.1,0,10
2161,2024-10-12 01:00:00,Sunny,25.8,0,8
2162,2024-08-18 14:00:00,Cloudy,24.5,1,9
2163,2024-03-31 15:00:00,Foggy,21.0,0,6
2164,2024-11-03 03:00:00,Foggy,22.3,0,6
2165,2024-03-01 23:00:00,Cloudy,27.2,0,8
2166,2024-09-21 08:00:00,Foggy,18.0,0,6
2167,2024-08-19 10:00:00,Sunny,26.4,0,9
2168,2024-03-01 10:00:00,Cloudy,21.5,1,8
2169,2024-07-29 20:00:00,Foggy,19.5,0,3
2170,2024-05-11 08:00:00,Cloudy,24.9,0,6
2171,2024-12-22 04:00:00,Rainy,21.0,10,2
2172,2024-12-09 03:00:00,Sunny,27.8,0,9
2173,2024-12-29 01:00:00,Foggy,19.4,0,3
2174,2024-07-06 16:00:00,Sunny,28.3,0,8
2175,2024-10-30 06:00:00,Foggy,18.3,0,4
2176,2024-08-06 17:00:00,Sunny,32.2,0,10
2177,2024-01-16 21:00:00,Cloudy,20.8,0,9
2178,2024-10-10 06:00:00,Sunny,28.4,0,8
2179,2024-08-04 15:00:00,Sunny,32.0,0,10
2180,2024-03-19 06:00:00,Sunny,28.0,0,8
2181,2024-07-13 19:00:00,Rainy,18.6,10,3
2182,2024-03-02 04:00:00,Sunny,27.3,0,9
2183,2024-04-25 12:00:00,Sunny,27.6,0,9
2184,2024-05-03 21:00:00,Sunny,30.7,0,9
2185,2024-07-22 10:00:00,Sunny,23.6,0,8
2186,2024-04-07 06:00:00,Sunny,31.1,0,9
2187,2024-09-13 08:00:00,Cloudy,21.2,1,8
2188,2024-05-18 06:00:00,Rainy,18.5,3,2
2189,2024-06-10 10:00:00,Sunny,27.1,0,10
2190,2024-07-02 20:00:00,Cloudy,25.2,1,6
2191,2024-10-04 21:00:00,Sunny,24.8,0,9
2192,2024-10-05 04:00:00,Sunny,28.9,0,8
2193,2024-03-10 07:00:00,Cloudy,28.0,0,8
2194,2024-03-26 17:00:00,Sunny,25.3,0,10
2195,2024-10-31 10:00:00,Sunny,28.4,0,9
2196,2024-12-07 15:00:00,Sunny,26.7,0,10
2197,2024-09-11 20:00:00,Sunny,28.9,0,8
2198,2024-10-16 06:00:00,Cloudy,24.0,0,7
2199,2024-01-29 12:00:00,Rainy,17.7,10,5
2200,2024-07-16 11:00:00,Sunny,29.0,0,9
2201,2024-02-11 01:00:00,Cloudy,27.6,0,6
2202,2024-06-20 06:00:00,Rainy,18.6,9,4
2203,2024-08-27 21:00:00,Foggy,21.4,0,6
2204,2024-12-14 09:00:00,Foggy,17.4,0,4
2205,2024-12-30 14:00:00,Sunny,26.1,0,8
2206,2024-09-26 20:00:00,Cloudy,24.9,1,6
2207,2024-10-21 21:00:00,Cloudy,27.0,0,8
2208,2024-08-05 07:00:00,Sunny,28.7,0,10
2209,2024-06-27 10:00:00,Foggy,19.4,0,5
2210,2024-06-16 21:00:00,Rainy,19.0,9,4
2211,2024-05-23 18:00:00,Cloudy,21.5,1,8
2212,2024-04-01 06:00:00,Cloudy,25.2,1,6
2213,2024-01-03 22:00:00,Cloudy,25.8,0,9
2214,2024-11-29 19:00:00,Rainy,18.1,4,5
2215,2024-02-22 22:00:00,Foggy,19.1,0,3
2216,2024-08-28 23:00:00,Cloudy,24.5,1,6
2217,2024-09-21 00:00:00,Rainy,18.1,8,4
2218,2024-01-06 18:00:00,Sunny,27.9,0,10
2219,2024-05-11 17:00:00,Sunny,32.2,0,9
2220,2024-07-10 22:00:00,Cloudy,23.5,0,6
2221,2024-03-02 10:00:00,Cloudy,23.3,1,7
